nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
grappen,0.0,,False,grappen,9.61090000009537,6.456599999904597,0,
apparaat,0.0,,False,apparaat,7.206299999952307,7.62930000019071,0,
liefje,0.0,,False,liefje,7.338200000047664,2.4102000000477233,0,
baas,0.0,,False,baas,3.7667999999522976,3.703100000143081,0,
lust,0.0,,False,lust,3.5487000000476883,2.9281999998092374,0,
snoep,0.0,,False,snoep,3.917500000000018,3.5602000000476437,0,
strak,0.0,,False,strak,3.4372000000476532,23.073199999809276,0,
kreeft,1.0,kreeft,True,kreeft,,2.3933999998569107,1,24.62470000004771
graaf,0.0,,False,graaf,4.349599999904626,3.142500000000041,0,
flirt,0.0,,False,flirt,2.535500000000013,3.8262999999523117,0,
hier,0.0,,False,hier,3.3347000000476896,1.9097999999523267,0,
maken,0.0,,False,maken,3.1167999999523204,2.009899999856941,0,
geluid,0.0,,False,geluid,4.118900000095323,1.626299999952323,0,
stoom,0.0,,False,stoom,4.535299999952315,3.5600000000000023,0,
eenhoorn,0.0,,False,eenhoorn,9.172400000095365,4.382400000095345,0,
weigeren,0.0,,False,weigeren,3.7973000001907167,9.202299999952345,0,
goedkoop,0.0,,False,goedkoop,2.713299999952312,6.403999999999996,0,
leek,0.0,,False,leek,5.634500000000003,1.615299999952299,0,
heilig,0.0,,False,heilig,15.39279999995233,1.3671000001430684,0,
middelen,0.0,,False,middelen,2.6630999999046594,17.494400000095368,0,
bever,0.0,,False,bever,28.978200000047593,2.173399999856997,0,
schaamte,0.0,,False,schaamte,3.066000000000031,1.3994000000953974,0,
vreten,0.0,,False,vreten,3.2370999999046717,1.2862000000476428,0,
aflopen,0.0,,False,aflopen,5.539300000190792,11.586299999952303,0,
bijkomen,0.0,,False,bijkomen,6.8540999999046335,17.792799999952308,0,
schuilen,0.0,,False,schuilen,3.451300000190713,2.92349999999999,0,
woede,0.0,,False,woede,3.1508999998569607,10.88520000004769,0,
aanzoek,0.0,,False,aanzoek,6.60349999999994,10.26879999995242,0,
aanraden,0.0,,False,aanraden,2.6655000000000655,34.49579999995228,0,
vinger,0.0,,False,vinger,2.665499999999952,6.71360000014306,0,
hiervan,0.0,,False,hiervan,7.9382000000476864,12.1150999999046,0,
attentie,0.0,,False,attentie,3.6166000001430803,1.9590999999046517,0,
daarheen,0.0,,False,daarheen,19.585799999952314,3.818800000190663,0,
knielen,0.0,,False,knielen,6.570999999999913,5.535800000190761,0,
beseffen,0.0,,False,beseffen,2.597500000000082,19.211200000047597,0,
geliefd,0.0,,False,geliefd,5.201100000143015,3.8840000000000146,0,
zweven,0.0,,False,zweven,28.0429000000953,4.3195999999046535,0,
laag,0.0,,False,laag,2.531799999952227,1.170200000047771,0,
ziek,1.0,niek,False,ziek,,13.493400000095335,1,22.88439999985701
totaal,0.0,,False,totaal,4.467700000047671,0.6903999998570498,0,
verhaal,0.0,,False,verhaal,2.5506000001430493,2.782599999904619,0,
lokken,0.0,,False,lokken,2.8138999998569716,2.2924000000954265,0,
mening,0.0,,False,mening,2.8164000000954275,8.055700000047636,0,
oprotten,0.0,,False,oprotten,2.5630999999046935,2.7509999999999764,0,
oceaan,0.0,,False,oceaan,9.84020000004773,4.906100000143056,0,
site,0.0,,False,site,2.514600000142991,3.5330000000000155,0,
bisschop,0.0,,False,bisschop,2.8987999999523026,5.502400000095349,0,
lever,0.0,,False,lever,2.7800999999045644,1.9098000001907849,0,
aandelen,0.0,,False,aandelen,3.384399999856896,1.3806000001430903,0,
weeshuis,0.0,,False,weeshuis,165.79659999990474,2.1477999999522126,0,
dubbel,0.0,,False,dubbel,3.400900000095362,1.6276999998094652,0,
opzicht,0.0,,False,opzicht,2.5980999999046617,3.4099000000953765,0,
afnemen,0.0,,False,afnemen,2.766599999904656,1.6906000001431494,0,
uitdelen,0.0,,False,uitdelen,4.551500000000033,1.6751999998093652,0,
woning,0.0,,False,woning,13.228000000000065,12.438700000047675,0,
ticket,0.0,,False,ticket,2.7669999999998254,12.35829999995235,0,
prikken,0.0,,False,prikken,2.7970000000000255,3.62629999995238,0,
loyaal,1.0,lokaal,False,loyaal,,8.819900000095458,1,16.960099999904514
uien,0.0,,False,uien,6.786800000190851,10.802599999904714,0,
mijn,0.0,,False,mijn,3.61720000004766,0.6300999999045871,0,
voorraad,0.0,,False,voorraad,2.7145999999045216,0.42510000014294747,0,
nodig,0.0,,False,nodig,2.7167999999524,0.6407000000476728,0,
opheffen,0.0,,False,opheffen,2.7162000000475928,0.48190000009526557,0,
ijdel,0.0,,False,ijdel,2.550200000047653,0.589599999904749,0,
dans,0.0,,False,dans,2.714900000095213,0.9572999999522835,0,
bleek,0.0,,False,bleek,2.698299999952269,1.4304000000954602,0,
blijven,0.0,,False,blijven,4.103400000095235,1.3715999999046744,0,
kring,1.0,kring,True,kring,,1.9208999998570562,1,27.842800000190664
getuigen,0.0,,False,getuigen,2.648700000047711,0.9297999999523654,0,
geld,0.0,,False,geld,3.3179999999999836,0.663799999952289,0,
eetlust,0.0,,False,eetlust,2.6503999998569725,0.8134000000954984,0,
diep,0.0,,False,diep,2.7842999999522817,0.47360000014305115,0,
samen,0.0,,False,samen,2.6304000000952783,0.47079999995230537,0,
waarbij,1.0,waarbij,True,waarbij,,1.2274999999999636,1,24.90279999995232
joggen,0.0,,False,joggen,2.844900000095322,0.8820999999047672,0,
blad,0.0,,False,blad,2.981999999999971,0.5127999999524491,0,
bloeien,0.0,,False,bloeien,2.6813000001909586,0.6408999998568561,0,
moes,0.0,,False,moes,2.847799999952258,0.4542999999523545,0,
akkoord,1.0,akkoord,True,akkoord,,0.549599999904558,1,13.759799999952293
steek,1.0,steek,True,steek,,1.3107000000475182,1,22.122099999904776
keihard,0.0,,False,keihard,3.3632000000475273,0.47929999995244543,0,
stemming,0.0,,False,stemming,2.8332000000475546,0.36290000009535106,0,
gegeven,0.0,,False,gegeven,2.933299999952169,0.44880000019088584,0,
gebit,0.0,,False,gebit,2.563800000190895,0.640199999809056,0,
jagen,0.0,,False,jagen,2.800299999952358,0.7807000000477728,0,
legaal,0.0,,False,legaal,2.6502999999524945,0.4624000000953856,0,
gezond,0.0,,False,gezond,2.8485999999047635,0.7147000000477419,0,
knaap,0.0,,False,knaap,2.5647000000478783,0.3626999998091378,0,
kennis,0.0,,False,kennis,2.5503999998570634,0.41190000009532923,0,
twijfel,0.0,,False,twijfel,2.714900000095213,0.4147000000477874,0,
staren,0.0,,False,staren,2.815199999809238,0.8573000001908895,0,
uitlaat,0.0,,False,uitlaat,2.7522999999523563,0.3978000001907276,0,
kust,0.0,,False,kust,2.7363999998569852,0.5964000000954002,0,
kasteel,0.0,,False,kasteel,2.66800000000012,0.5955999999046071,0,
nakijken,0.0,,False,nakijken,2.7646999998091815,0.5293000001906876,0,
klauw,0.0,,False,klauw,2.713900000095464,0.7591999998091978,0,
klimmen,0.0,,False,klimmen,17.246799999952373,8.199600000142937,0,
slak,0.0,,False,slak,28.026600000142935,0.5470000000000255,0,
rechten,0.0,,False,rechten,3.566099999904509,0.4627000000477892,0,
